,year,title
314,2021,The Postmedieval Latvian Oral Microbiome in the Context of Modern Dental Calculus and Modern Dental Plaque Microbial Profiles
315,2021,Prediction and analysis of metagenomic operons via MetaRon: a pipeline for prediction of Metagenome and whole-genome opeRons
316,2021,Computational methods for the prediction of chromatin interaction and organization using sequence and epigenomic profiles
317,2021,Non-B DNA: a major contributor to small- and large-scale variation in nucleotide substitution frequencies across the genome
318,2021,Analysis of sex differences in dietary copper-fructose interaction-induced alterations of gut microbial activity in relation to hepatic steatosis
319,2021,HDAC inhibitors improve CRISPR-mediated HDR editing efficiency in iPSCs
320,2021,metaGEM: reconstruction of genome scale metabolic models directly from metagenomes
321,2021,Transcriptomics data availability and reusability in the transition from microarray to next-generation sequencing
322,2021,FOXO1 constrains activation and regulates senescence in CD8 T cells.
323,2021,Cloud Computing Enabled Big Multi-Omics Data Analytics
324,2020,A semi-automatic methodology for analysing distributed and private biobanks
325,2020,Interaction of preimplantation factor with the global bovine endometrial transcriptome
326,2020,Dietary DNA metabarcoding reveals seasonal trophic changes among three syntopic freshwater trout species
327,2020,Recovery of gut microbiota in mice exposed to tetracycline hydrochloride and their correlation with host metabolism
328,2020,Mutation in histone deacetylase HDA-3 leads to shortened locomotor healthspan in Caenorhabditis elegans
329,2020,Big data in biology: The hope and present-day challenges in it
330,2020,Initial oil concentration affects hydrocarbon biodegradation rates and bacterial community composition in seawater.
331,2020,Using single‐plant‐omics in the field to link maize genes to functions and phenotypes
332,2020,JetGene—Online Database and Toolkit for an Analysis of Regulatory Regions or Nucleotide Contexts at Differently Translated Plants Transcripts
333,2020,CRISPR-Cas9 gene editing of hepatitis B virus in chronically infected humanized mice
334,2020,Realizing virtual research environments for the agri‐food community: The AGINFRA PLUS experience
335,2020,A Cloud-Enabled Application Framework for Simulating Regional-Scale Impacts of Natural Hazards on the Built Environment
336,2020,Data analysis and modeling pipelines for controlled networked social science experiments
337,2020,Dinucleosome specificity and allosteric switch of the ISW1a ATP-dependent chromatin remodeler in transcription regulation
338,2020,Multi-level analysis of reproduction in an Antarctic midge identifies female and male accessory gland products that are altered by larval stress and impact progeny viability
339,2020,Stronger impacts of long-term relative to short-term exposure to carbon nanomaterials on soil bacterial communities.
340,2020,A Survey of Modern Scientific Workflow Scheduling Algorithms and Systems in the Era of Big Data
341,2020,Benesh: a Programming Model for Coupled Scientific Workflows
342,2020,Applying workflows to scientific projects represented in file system directory tree
343,2020,Joint Imaging Platform for Federated Clinical Data Analytics
344,2020,Raw transcriptomics data to gene specific SSRs: a validated free bioinformatics workflow for biologists
345,2020,Biofilm and microbiome response of attached growth nitrification systems across incremental decreases to low temperatures
346,2020,Atypical Molecular Basis for Drug Resistance to Mitochondrial Function Inhibitors in Plasmodium falciparum
347,2020,"Heterologous microProtein expression identifies LITTLE NINJA, a dominant regulator of jasmonic acid signaling"
348,2020,"Nitrifying Moving Bed Biofilm Reactors at Low Temperatures and Cold Shock Conditions: A Kinetic, Biofilm and Microbiome Study"
349,2020,Testcrosses are an efficient strategy for identifying cis regulatory variation: Bayesian analysis of allele specific expression (BASE)
350,2020,Correction
351,2020,NGS_SNPAnalyzer: a desktop software supporting genome projects by identifying and visualizing sequence variations from next-generation sequencing data
352,2020,Phylogenetic and selection pressure analyses of cold stress-associated PAL-Like and Lec-RLK genes in antarctic mosses
353,2020,Building Containerized Environments for Reproducibility and Traceability of Scientific Workflows
354,2020,Trajectory mapping of the early Drosophila germline reveals controls of zygotic activation and sex differentiation
355,2020,Differential Gut Microbiota and Fecal Metabolites Related With the Clinical Subtypes of Myasthenia Gravis
356,2020,Design and Evaluation of a Simple Data Interface for Efficient Data Transfer across Diverse Storage
357,2020,"Transcriptomic changes in the pea aphid, Acyrthosiphon pisum: Effects of the seasonal timer and photoperiod."
358,2020,Mediator dynamics during heat shock in budding yeast
359,2020,Clinical bioinformatics for microbial genomics and metagenomics: an ESCMID Postgraduate Technical Workshop.
360,2020,Characterization of Highly Mucus-Adherent Non-GMO Derivatives of Lacticaseibacillus rhamnosus GG
361,2020,BRIDGE: An Open Platform for Reproducible High-Throughput Free Energy Simulations
362,2020,Actinobacteria from Antarctica as a source for anticancer discovery
363,2020,Publishing reproducible dynamic kinetic models
364,2020,Open science saves lives: lessons from the COVID-19 pandemic
365,2020,A Linear Regression and Deep Learning Approach for Detecting Reliable Genetic Alterations in Cancer Using DNA Methylation and Gene Expression Data
366,2020,Extraction of Mitochondrial Genome from Whole Genome Next Generation Sequencing Data and Unveiling of Forensically Relevant Markers
367,2020,Human L1 Transposition Dynamics Unraveled with Functional Data Analysis.
368,2020,Altered gut microbiota correlate with different immune responses to HAART in HIV-infected individuals
369,2020,Insights from Population Genomics to Enhance and Sustain Biological Control of Insect Pests
370,2020,GeoEDF: An Extensible Geospatial Data Framework for FAIR Science
371,2020,Limited overall impacts of ectomycorrhizal inoculation on recruitment of boreal trees into Arctic tundra following wildfire belie species-specific responses
372,2020,Overexpression of three P450 genes is responsible for resistance to novel pyrimidine amines in Magnaporthe oryzae.
373,2020,Sex Differences in Dietary Copper-Fructose Interaction-Induced Alterations of Gut Microbial Activity are Not Correlated to Hepatic Steatosis
374,2020,Reproducibility literature analysis - a federal information professional perspective
375,2020,Global molecular diversity of RSV – the “INFORM RSV” study
376,2020,CLIN-IK-LINKS: A platform for the design and execution of clinical data transformation and reasoning workflows
377,2020,VizSciFlow: A Visually Guided Scripting Framework for Supporting Complex Scientific Data Analysis
378,2020,The role of metadata in reproducible computational research
379,2020,Target region sequencing and applications in plants
380,2020,Genetic Evaluation of Population Structure in Tautog
381,2020,Toward Long-Term and Archivable Reproducibility
382,2020,Portability of Scientific Workflows in NGS Data Analysis: A Case Study
383,2020,Workflow-as-a-Service Cloud Platform and Deployment of Bioinformatics Workflow Applications
384,2020,Synthetic biology open language (SBOL) version 3.0.0
385,2020,The first 10 years of the international coordination network for standards in systems and synthetic biology (COMBINE)
386,2020,Towards Long-term and Archivable Reproducibility
387,2020,Finding Related Tables in Data Lakes for Interactive Data Science
388,2020,The essential genome of Ralstonia solanacearum.
389,2020,APE: A Command-Line Tool and API for Automated Workflow Composition
390,2020,Pituitary stem cells produce paracrine WNT signals to control the expansion of their descendant progenitor cells
391,2020,Genetic and Virulence Profiles of Enteroaggregative Escherichia coli (EAEC) Isolated From Deployed Military Personnel (DMP) With Travelers' Diarrhea
392,2020,Cognitive phenotype and differential gene expression in a hippocampal homologue in two species of frog.
393,2020,An in vivo functional genomics screen of nuclear receptors and their co-regulators identifies FOXA1 as an essential gene in lung tumorigenesis
394,2020,Wing morphology predicts individual niche specialization in Pteronotus mesoamericanus (Mammalia: Chiroptera)
395,2020,"Effect of vegetation on soil bacteria and their potential functions for ecological restoration in the Hulun Buir Sandy Land, China"
396,2020,Ewastools: Infinium Human Methylation BeadChip pipeline for population epigenetics integrated into Galaxy
397,2020,In-depth plasma proteomics reveals increase in circulating PD-1 during anti-PD-1 immunotherapy in patients with metastatic cutaneous melanoma
398,2020,In memory of James Taylor: the birth of Galaxy
399,2020,Rhizosphere microbiome: Engineering bacterial competitiveness for enhancing crop production
400,2020,SQMtools: automated processing and visual analysis of ’omics data with R and anvi’o
401,2020,"A Survey and Annotated Bibliography of Workflow Scheduling in Computing Infrastructures: Community, Keyword, and Article Reviews - Extended Technical Report"
402,2020,Pathogenomes of Atypical Non-shigatoxigenic Escherichia coli NSF/SF O157:H7/NM: Comprehensive Phylogenomic Analysis Using Closed Genomes
403,2020,Computational Oncology in the Multi-Omics Era: State of the Art
404,2020,Using single-plant -omics in the field to link maize genes to functions and phenotypes
405,2020,Upregulation of ATG7 attenuates motor neuron dysfunction associated with depletion of TARDBP/TDP-43
406,2020,The invasive Asian bush mosquito Aedes japonicus found in the Netherlands can experimentally transmit Zika virus and Usutu virus
407,2020,"Interactions between antenatal sulfadoxine-pyrimethamine, drug-resistant Plasmodium falciparum parasites and delivery outcomes in Malawi."
